raw_remote_id,name,kana,elevation_m,unified_poi_id
727,花見山,はなみやま,133,26484
728,藤原山,ふじわらやま,257,26485
729,三角台,さんかくだい,190,25556
730,龍王山,りゅうおうざん,159,25557
731,諏訪山,すわやま,63,
732,津久見島,つくみじま,166,
733,鎮南山,ちんなんざん,536,15358
734,トウノ尾,とうのお,475,
735,馬の背,うまのせ,290,
736,津久見峠,つくみとうげ,427,25080
737,立石山,たていしやま,287,25070
738,鉾土山,ほこつちやま,380,25077
739,タカヅキ山,たかづきやま,208,25078
740,黒島,くろしま,84,
741,峠,とうげ,111,
742,沖無垢島,おきむくじま,142,
743,姫岳,ひめだけ,619,15318
744,碁盤ヶ岳,ごばんがたけ,716,15319
745,胡麻柄山,ごまがらやま,600,
746,吹越岳,ふきごしだけ,445,26091
747,御岳,おんたけ,388,28514
748,佐土原,さどわら,507,25408
749,城ノ首,じょうのくび,272,
750,中岡山,なかおかやま,180,25081
751,赤石,あかいし,216,26302
752,赤石・北,あかいし・きた,265,
753,向平山,むこうひらやま,127,
754,長田山,ながたやま,275,26300
755,城山,しろやま,60,
756,高平山,たかひらやま,340,15323
757,高岡山,たかおかやま,197,25079
758,高山,たかやま,202,26299
759,遠見山,とおみやま,178,21767
760,彦岳,ひこだけ,639,15322
761,源徳山,げんとくやま,312,28373
762,後山,うしろやま,459,27279
763,戸穴山,ひあなやま,450,25404
764,城山,しろやま,183,
765,鏡山,かがみやま,466,25429
766,池の谷山,いけのたにやま,552,25076
767,岩松,いわまつ,504,
768,尺間山,しゃくまさん,641,15321
769,尺間山・西,しゃくまさん・にし,533,
770,尺間山・南,しゃくまさん・みなみ,608,
771,龍王山,りゅうおうざん,290,
772,龍王山,りゅうおうざん,274,25405
773,臼坪山,うすつぼやま,211,15286
774,城山,しろやま,144,15289
775,栂牟礼山,とがむれやま,223,15282
776,濃霞山,のおかやま,61,15287
777,長島山,ながしまやま,79,15288
778,てんこう,てんこう,173,
779,遠見山,とおみやま,193,24718
780,彦島,ひこしま,60,
781,灘山,なだやま,348,15291
782,大河内山,おおかわちやま,353,25423
783,松浦山,まつうらやま,153,28542
784,殿上山,とのがみやま,320,25424
785,八島,やしま,97,
786,矢石山,やいしやま,103,28472
787,中越山,なかごしやま,253,
788,小浦山,こうらやま,290,28537
789,ワルサ山,わるさやま,264,1065
790,間越山,はざこやま,193,26115
791,横島,よこしま,138,
792,八ヶ久保山,はちがくぼやま,256,26114
793,遠目山,とおめやま,193,28536
794,小間島,こまじま,81,
795,高手島,たかてじま,41,
796,元越山,もとごえやま,581,15258
797,色利山,いろりやま,552,23602
798,仁田尾,にたお,491,23722
799,天戌山,てんすやま,486,
800,瀬平山,せびらやま,282,23721
801,キシメギ崎山,きしめぎざきやま,114,25422
802,地黒島,じくろしま,71,
803,沖黒島,おきくろしま,134,
804,しげじ山,しげじやま,396,26329
805,石草峰,いしくさみね,579,15259
806,河内奥山,かわちおくやま,553,26333
807,神楽山,かぐらやま,541,15260
808,西河内山,にしかわちやま,540,26332
809,寺の山,てらのやま,428,26331
810,長山,ながやま,131,26330
811,森山,もりやま,453,28417
812,轟山,とどろきやま,430,27114
813,焼飯山,やきめしやま,399,15219
814,細子山,ほそごやま,356,26490
815,背平山,せびらやま,391,15222
816,元猿山,もとさるやま,270,15223
817,高平山,たかひらやま,345,15220
818,仙崎山,せんざきやま,412,15218
819,老久保山,おいのくぼやま,253,26115
820,大内山,おおうちやま,269,27113
821,愛宕山,あたごやま,285,15221
822,米突山,こめつきやま,151,27112
823,赤石山,あかいしやま,170,15224
824,坂本山,さかもとやま,507,28493
825,高森山,たかもりやま,225,25140
826,ハゼリ山,はぜりやま,564,28521
827,場照山,ばてりやま,660,15217
828,ヲタコ,おたこ,557,
829,萱場,かやば,500,28365
830,平尾山,ひらおやま,254,28425
831,萱場,かやば,408,
832,津島畑山,つしまばたやま,506,15216
833,貝ヶ谷山,かいがたにやま,376,28458
834,陣ヶ峰,じんがみね,430,15158
835,遠見山,とおみやま,317,15157
836,龍王山,りゅうおうざん,198,15225
837,深島・北,ふかしま・きた,98,
838,深島・南,ふかしま・みなみ,89,
839,八幡山,はちまんやま,60,
840,龍王山,りゅうおうざん,316,15290
841,扇山,おうぎやま,376,28399
842,押河内,おしがわち,433,
843,上奥山,かみおくやま,347,28443
844,高城山,たかじょうざん,320,15285
845,佐間ヶ岳,さまがだけ,328,15283
846,板ヶ尾,いたがお,274,
847,乳母ヶ谷山,うばがたにやま,423,28464
848,ソウミ山,そうみやま,340,28486
849,クロン畑,くろんばた,375,
850,日操山,ひぐりやま,260,
851,大越山,おおこえやま,388,28440
852,立平山,たてひらやま,240,28402
853,又五郎山,またごろうやま,433,28420
854,轟山,とどろきやま,552,28423
855,水之元,みずのもと,428,
856,若山,わかやま,505,28503
857,八丁山,はっちょうやま,458,28396
858,石神山,いしがみやま,602,25074
859,枯樅山,かれもみやま,664,25073
860,一ツ戸,ひとつど,540,
861,山ノ戸,やまのと,399,
862,村山,むらやま,274,28457
863,二つ山,ふたつやま,316,28390
864,長葉山,ながはやま,338,28394
865,大久保山,おおくぼやま,229,
866,中ノ嶺,なかのみね,548,16092
867,塔山,とうやま,310,28448
868,米花山,はぜやま,606,15284
869,川内山,こうちやま,341,28455
870,川又山,かわまたやま,276,28519
871,猿嶺,さるみね,509,26143
872,柿ノ木山,かきのきやま,490,26144
873,松ヶ内,まつがうち,400,
874,因尾越,いんびごえ,426,
875,樫ノ峰,かしのみね,346,28384
876,滝川迫山,たきがわさこやま,400,28499
877,井取山,いとりやま,358,28437
878,小原内山,おはらうちやま,334,28470
879,佩楯山,はいだてやま,753,1000
880,大山,おおやま,575,15277
881,高屋山,たかややま,485,28381
882,石峠山,いしとうげやま,621,15278
883,本宮山,ほんぐうさん,484,28550
884,立平山,たてひらやま,254,28402
885,大谷山,おおたにやま,231,
886,高鼻,たかはな,222,
887,白岩山,しらいわやま,400,
888,楯ヶ城山,たてがじょうやま,609,15279
889,官山,かんざん,468,27234
890,冠岳,かんむりだけ,617,15281
891,大木山,おおきやま,441,26106
892,石鎚山,いしづちさん,310,26107
893,星河城,ほしこじょう,520,28528
894,割後山,わりごやま,409,27334
895,丸山,まるやま,610,26105
896,大平,おおひら,387,
897,椿山,つばきやま,658,15280
898,鳶山,とびやま,382,27291
899,赤岳,あかだけ,359,27292
900,大辻山,おおつじやま,249,15311
901,木ノ元山,このもとやま,249,16173
902,大石山,おおいしやま,565,
903,笠良木山,かさらぎやま,460,28515
904,王子山,おうじやま,455,27088
905,武山,たけやま,317,15313
906,烏岳,からすだけ,330,15314
907,筒井ヶ城,つついがじょう,230,15315
908,若山,わかやま,191,26530
909,久原山,くばるやま,165,26529
910,坂原山,さかばるやま,248,26531
911,大峠山,おおとうげやま,275,15316
912,秋葉山,あきばさん,295,27229
913,御岳山,おんたけさん,568,
914,エビラ山,えびらやま,600,
915,黒岳,くろたけ・,532,25928
916,稲積山,いなづみやま,580,15250
917,広野山,ひろのやま,512,28386
918,石ノ塔,いしのとう,393,28522
919,三角山,さんかくやま,252,27134
920,平畑峰,ひらはたみね,540,28498
921,本城山,ほんじょうさん,440,15275
922,秋葉山,あきばさん,340,15274
923,神ヶ辻,かみがつじ,248,27476
924,うつつ山,うつつやま,510,
925,吉井山,よしいやま,254,15273
926,城山,しろやま,273,26152
927,水ノ元,みずのもと,546,16197
928,三ノ岳,さんのたけ,546,16202
929,白鹿山,はくろくさん,266,15308
930,鳥穴台,とりあなだい,192,26100
931,石田山,いしだやま,249,15306
932,家ノ棟,いえのむね,310,
933,田口山,たぐちやま,321,15307
934,光昌寺山,こうしょうじやま,395,15305
935,宮原山,みやばるやま,300,
936,障子岳,しょうじだけ,520,15304
937,上津山,あげつやま,425,28523
938,代三五山,だいさんごやま,366,15312
939,王子山,おうじやま,340,15310
940,八山,ややま,312,15309
941,小牟礼,こむれ,190,
942,城山,しろやま,202,
943,京塚,きょうづか,244,
944,観音山,かんのんやま,310,26090
945,保全寺山,ほぜんじやま,430,26089
946,小富士山,こふじやま,456,15271
947,巣石山,すいしやま,455,15272
948,荒平山,あらひらやま,367,27157
949,国見台,くにみだい,750,
950,古城,ふるじょう,820,
951,白山,はくさん,810,
952,秀峰,しゅうほう,840,
953,日平山,ひびらやま,859,23604
954,鎧ヶ岳,よろいがたけ,840,15297
955,雷岳,いかづちだけ,831,25427
956,烏帽子岳,えぼしだけ,821,15296
957,雨乞岳,あまごいだけ,750,
958,城山,しろやま,774,15299
959,男岳山,おだけやま,653,15298
960,黒松原,くろまつばる,640,
961,亀ヶ岳,かめがたけ,768,15300
962,雨乞岳,あまごいだけ,710,28410
963,鏡石,かがみいし,396,25428
964,高尾山,たかおさん,478,26125
965,白岩山,しらいわさん,410,15303
966,城山,しろやま,301,
967,上野岳,うえのだけ,755,26736
968,三宅山,みやけやま,731,15301
969,向岳,むこうだけ,717,27285
970,木原山,きばるさん,669,15295
971,向原,むこうばる,553,
972,法師山,ほうしやま,379,15270
973,騎群山,きむれやま,380,26113
974,南山,なんざん,610,
975,下荻岳,しもおぎだけ,688,15269
976,牧ノ城,まきのじょう,449,16138
977,城山,しろやま,346,
978,祖母山,そぼさん,1756,1004
979,茶屋場,ちゃやばのだい,1488,
980,烏帽子,えぼし,1290,
981,三ツ尾,みつお,1140,
982,越敷岳（主峰）,こしきだけ,1060,15244
983,越敷岳・東,こしきだけ・ひがし,1022,
984,越敷岳・西,こしきだけ・にし,1024,
985,ムレ山,むれやま,1043,15243
986,緩木山,ゆるぎやま,1046,15242
987,小松尾山,こまつおやま,815,22683
988,宮原,みやはる,1402,21004
989,池ノ原,いけのはる,1432,18383
990,矢筈,やはず,1208,
991,大障子岩,おおしょうじいわ,1451,18636
992,障子岩,しょうじいわ,1409,19568
993,ミソ岩,みそいわ,1347,
994,ミスマ,みすま,1250,
995,倉木山,くらきやま,923,15247
996,烏岳,からすだけ,683,
997,牛首,うしくび,860,
998,狼岩,おおかみいわ,740,28505
999,天狗岩,てんぐいわ,1640,20077
1000,烏帽子岩,えぼしいわ,1640,
1001,障子岳,しょうじだけ,1703,15181
1002,古祖母山,ふるそぼさん,1633,1005
1003,丸山,まるやま,1334,23202
1004,三国岩,みくにいわ,1475,20914
1005,本谷山,ほんだにやま,1640,15189
1006,笠松山,かさまつやま,1522,15194
1007,フルコ,ふるこ,689,
1008,センゲン,せんげん,1400,
1009,傾山,かたむきやま,1602,1001
1010,後傾,うしろかたむき,1600,
1011,前傾・二ツ坊主,まえかたむき・ふたつぼうず,1432,
1012,前傾・三ツ坊主,まえかたむき・みっつぼうず,1360,
1013,吉作落とし,きっさくおとし,1270,
1014,三つ尾,みつお,1171,20948
1015,赤ハタ,あかはた,1168,26272
1016,奥天井・上,おくてんじょう・かみ,940,
1017,奥天井・下,おくてんじょう・しも,958,
1018,滞迫山,たいざこやま,669,26811
1019,イゲ山,いげやま,890,28468
1020,日神山,ひんがみやま,776,22134
1021,ホトクリ原,ほとくりばる,1392,20753
1022,東傾,ひがしかたむき,1309,20543
1023,宇都尾木,うとおぎ,944,
1024,赤樫山,あかがしやま,727,28377
1025,新百姓山,しんびゃくしょうやま,1272,15199
1026,檜山,ひのきやま,1297,20595
1027,鋸切,のこぎり,1230,
1028,夏木山,なつきやま,1386,15201
1029,夏木山・南峰,なつきやま・なんぽう,1360,
1030,木山内岳,きやまうちだけ,1401,15204
1031,桑原山,くわばるやま,1407,15205
1032,黒門山,くろもんやま,1037,15203
1033,奥ヶ迫山,おくがさこやま,870,28513
1034,コシキ岩,こしきいわ,858,28512
1035,七年山,しちねんやま,1032,15202
1036,天神原山,てんじんばるやま,995,15200
1037,大かん野,おおかんの,710,
1038,矢筈山,やはずやま,851,
1039,横岳,よこだけ,769,15206
1040,ダツガタ山,だつがたやま,569,28439
1041,一ツ原,ひとつばる,480,
1042,鷹鳥屋山,たかとやさん,639,25242
1043,烏岳,からすだけ,376,28415
1044,砂連塚,じゃれんづか,628,28371
1045,城山,しろやま,537,15254
1046,柏山,かしわやま,680,15252
1047,大石岳,おおいしだけ,640,15253
1048,一ツ戸,ひとつど,517,
1049,赤松峰,あかまつみね,711,22133
1050,城山,しろやま,602,15251
1051,双子岳,ふたごだけ,420,
1052,上津小野山,こうづおのやま,687,26361
1053,三国峠,みくにとうげ,664,
1054,小手畑,こてばた,547,
1055,宇土岳,うどだけ,733,28407
1056,上津川山,こうづがわやま,686,28500
1057,酒利岳,さかりだけ,753,15255
1058,桃ノ木山,もものきやま,416,28418
1059,神田山,じんだやま,309,28529
1060,代ノ峰,だいのみね,393,28433
1061,朝日岳,あさひだけ,340,15256
1062,今城山,いまじょうさん,338,15257
1063,尾谷山,おたにやま,306,27536
1064,大畑山,おおはたやま,400,27537
1065,河尻山,かわじりやま,380,28481
1066,清ノ木山,せいのきやま,408,25250
1067,板戸山,いたどやま,746,15207
1068,長峰,ながみね,501,28388
1069,大河内山,おおごうちやま,448,
1070,赤松山,あかまつやま,501,28444
1071,大田山,おおたやま,387,28438
1072,仮野,かりの,581,
1073,梓峠,あずさとうげ,711,
1074,切込山,きりこみやま,736,28374
1075,西栂目,にしとがめ,410,
1076,黒岩山・北,くろいわやま・きた,540,
1077,椎葉山,しいばやま,459,26454
